"type","longitude","latitude"
"Park",-9.228151,38.7209123
"Park",-9.228057,38.7210061
"Park",-9.2279523,38.720958
"Park",-9.2279318,38.720976
"Park",-9.2295566,38.7208337
"Park",-9.2292535,38.7206118
"Park",-9.2118613,38.7318693
"Park",-9.145147,38.7175523
"Park",-9.1457317,38.7179607
"Park",-9.1457196,38.7179778
"Park",-9.1451093,38.7175666
"Park",-9.2189049,38.732115
"Park",-9.218827,38.7322395
"Park",-9.2188116,38.7323316
"Park",-9.2188076,38.7325276
"Park",-9.2188001,38.7327116
"Park",-9.2187978,38.7328969
"Park",-9.218657,38.7332732
"Park",-9.2187984,38.733081
"Park",-9.2187953,38.733274
"Park",-9.2182793,38.7338786
"Park",-9.218422,38.7337451
"Park",-9.2185812,38.7334037
"Park",-9.2185579,38.733616
"Park",-9.2186983,38.7334822
"Park",-9.2184233,38.7340037
"Park",-9.2185984,38.7338686
"Park",-9.2189371,38.7336144
"Park",-9.2187671,38.7337375
"Park",-9.21898,38.7336484
"Park",-9.2191489,38.7335172
"Park",-9.2195023,38.7332589
"Park",-9.2193177,38.733389
"Park",-9.2192629,38.7331117
"Park",-9.2194089,38.7331065
"Park",-9.2192536,38.7329429
"Park",-9.2191669,38.7329464
"Park",-9.2191567,38.7327609
"Park",-9.2191454,38.7325763
"Park",-9.2191233,38.7322072
"Park",-9.2191687,38.7322051
"Park",-9.219159,38.7320225
"Park",-9.2191494,38.7318288
"Park",-9.180099,38.7906494
"Park",-9.1801447,38.7905286
"Park",-9.1804151,38.7906721
"Park",-9.1804422,38.7906177
"Park",-9.2323866,38.7472988
"Park",-9.2323392,38.7471328
"Park",-9.2324231,38.7470556
"Park",-9.2325762,38.7469939
"Park",-9.2326589,38.7471203
"Park",-9.2327341,38.7471699
"Park",-9.1497621,38.7133878
"Park",-9.1497359,38.7134951
"Park",-9.1487329,38.713629
"Park",-9.1487453,38.7136409
"Park",-9.1487289,38.7135467
"Park",-9.1488821,38.7136195
"Park",-9.1495532,38.7135142
"Park",-9.1796273,38.7893561
"Park",-9.1799881,38.7890877
"Park",-9.1800085,38.7890709
"Park",-9.0942938,38.7623211
"Park",-9.094327,38.7618898
"Park",-9.0943034,38.7621959
"Park",-9.0945909,38.7625329
"Park",-9.0942775,38.7625327
"Park",-9.1619127,38.7069844
"Park",-9.1620243,38.7071586
"Park",-9.1803896,38.7907233
"Park",-9.1802134,38.7909578
"Park",-9.1802561,38.790885
"Park",-9.1801443,38.7908451
"Park",-9.1801016,38.7909179
"Park",-9.1800105,38.7908741
"Park",-9.1801643,38.7905268
"Park",-9.1801764,38.7904937
"Park",-9.1802864,38.7905164
"Park",-9.1803636,38.790543
"Park",-9.1804226,38.7905647
"Park",-9.1804566,38.7905827
"Park",-9.1802697,38.7909785
"Park",-9.1798901,38.7891606
"Park",-9.1807519,38.7894709
"Park",-9.1806292,38.7898762
"Park",-9.180622,38.7898267
"Park",-9.1807642,38.7898142
"Park",-9.1807705,38.7898572
"Park",-9.1789971,38.7897844
"Park",-9.1789721,38.7897581
"Park",-9.1787161,38.7898892
"Park",-9.1803245,38.7902354
"Park",-9.1791326,38.7901868
"Park",-9.1764928,38.7871335
"Park",-9.1764889,38.7870984
"Park",-9.1764984,38.7870639
"Park",-9.1765205,38.7870332
"Park",-9.1765936,38.7869931
"Park",-9.1766382,38.7869872
"Park",-9.210268,38.7726866
"Park",-9.2071376,38.7754192
"Park",-9.2106014,38.7724542
"Park",-9.1848528,38.7616787
"Park",-9.1832734,38.7621121
"Park",-9.1832263,38.7621481
"Park",-9.183176,38.7622182
"Park",-9.1827304,38.7631253
"Park",-9.185007,38.7636802
"Park",-9.1856097,38.7629033
"Park",-9.185486,38.7624749
"Park",-9.1856078,38.762874
"Park",-9.1850606,38.763584
"Park",-9.2078822,38.7663058
"Park",-9.207281,38.7664522
"Park",-9.1623165,38.7756454
"Park",-9.162213,38.7756888
"Park",-9.1469696,38.7325888
"Park",-9.1471005,38.7323599
"Park",-9.1294448,38.7531058
"Park",-9.1293336,38.7534032
"Park",-9.1294127,38.7534283
"Park",-9.1293779,38.7538843
"Park",-9.1293081,38.7538843
"Park",-9.12928,38.754105
"Park",-9.1293537,38.7541436
"Park",-9.1293685,38.7542263
"Park",-9.1280126,38.754653
"Park",-9.1280079,38.754609
"Park",-9.1280132,38.7545646
"Park",-9.1281634,38.7544757
"Park",-9.1281299,38.7544427
"Park",-9.1280012,38.754516
"Park",-9.1278604,38.7545628
"Park",-9.1223465,38.7422902
"Park",-9.1226327,38.7425829
"Park",-9.1229195,38.742804
"Park",-9.1197431,38.7410372
"Park",-9.1280908,38.7486236
"Park",-9.1302377,38.748573
"Park",-9.1235553,38.74994
"Park",-9.1236045,38.7499318
"Park",-9.123654,38.749939
"Park",-9.1236963,38.7499604
"Park",-9.1237248,38.7499928
"Park",-9.1237352,38.7500312
"Park",-9.123726,38.7500698
"Park",-9.1885014,38.769605
"Park",-9.188201,38.7693036
"Park",-9.1886047,38.7689941
"Park",-9.188664,38.7690175
"Park",-9.188768,38.769053
"Park",-9.1888874,38.7690717
"Park",-9.1889632,38.7690822
"Park",-9.189,38.7690933
"Park",-9.1890382,38.7691445
"Park",-9.1892789,38.7698077
"Park",-9.1885534,38.7696746
"Park",-9.1885991,38.7697187
"Park",-9.1889204,38.7700287
"Park",-9.1295592,38.7484778
"Park",-9.1299531,38.7485604
"Park",-9.1287558,38.7457404
"Park",-9.1291478,38.7458728
"Park",-9.1294943,38.7459642
"Park",-9.1298086,38.7460466
"Park",-9.1301395,38.7460944
"Park",-9.1243826,38.74725
"Park",-9.1246337,38.7471752
"Park",-9.1249305,38.7470895
"Park",-9.1249962,38.7470992
"Park",-9.1250908,38.7470467
"Park",-9.1801019,38.7380599
"Park",-9.1794281,38.7386123
"Park",-9.1783136,38.7395355
"Park",-9.1787886,38.7406642
"Park",-9.1812517,38.7378369
"Park",-9.1812425,38.7377121
"Park",-9.1812464,38.7375514
"Park",-9.1811859,38.7375165
"Park",-9.1764199,38.7366556
"Park",-9.1465982,38.7319153
"Park",-9.1467734,38.7319801
"Park",-9.1467932,38.7319475
"Park",-9.1466179,38.7318828
"Park",-9.2096002,38.7263719
"Park",-9.2096091,38.7263477
"Park",-9.2096259,38.7262869
"Park",-9.2096698,38.7262324
"Park",-9.2097319,38.7261942
"Park",-9.2098099,38.7261735
"Park",-9.2098909,38.7261748
"Park",-9.2099348,38.7261849
"Park",-9.2100038,38.7262178
"Park",-9.2100563,38.7262693
"Park",-9.2100847,38.7263597
"Park",-9.2101358,38.7264185
"Park",-9.2107312,38.7266267
"Park",-9.2108466,38.7265398
"Park",-9.2108104,38.7264457
"Park",-9.2112516,38.7263562
"Park",-9.2112623,38.7264085
"Park",-9.2119785,38.7262432
"Park",-9.2120214,38.7263583
"Park",-9.2118014,38.7264022
"Park",-9.2118605,38.726555
"Park",-9.21259,38.7264001
"Park",-9.212641,38.7262202
"Park",-9.2128395,38.7253016
"Park",-9.2128368,38.7250107
"Park",-9.212708,38.7246801
"Park",-9.2125498,38.7244677
"Park",-9.2117585,38.7234957
"Park",-9.2108077,38.722825
"Park",-9.2099346,38.7235851
"Park",-9.2097174,38.7238928
"Park",-9.2095698,38.724215
"Park",-9.2094626,38.7245268
"Park",-9.2093888,38.7249296
"Park",-9.2093808,38.7251462
"Park",-9.2093714,38.7254371
"Park",-9.2093821,38.725685
"Park",-9.2094331,38.7259278
"Park",-9.2094854,38.7261192
"Park",-9.2095833,38.7263735
"Park",-9.1844382,38.7903253
"Park",-9.1842746,38.7931766
"Park",-9.1842089,38.7932267
"Park",-9.1851598,38.793949
"Park",-9.1852013,38.7939543
"Park",-9.1853717,38.7937609
"Park",-9.1854333,38.7936553
"Park",-9.1854401,38.7935957
"Park",-9.1854374,38.7935476
"Park",-9.1852188,38.7932424
"Park",-9.1851464,38.7931567
"Park",-9.1851195,38.7930992
"Park",-9.1851048,38.7930302
"Park",-9.1851303,38.7929811
"Park",-9.18531,38.7926278
"Park",-9.1853904,38.7924532
"Park",-9.1854146,38.7922275
"Park",-9.1853368,38.7919473
"Park",-9.1851303,38.7915041
"Park",-9.1850297,38.7906909
"Park",-9.1845037,38.7904305
"Park",-9.1841794,38.7899121
"Park",-9.1841673,38.7897898
"Park",-9.183332,38.7900519
"Park",-9.18279,38.7903647
"Park",-9.1826915,38.7904327
"Park",-9.1827243,38.7904672
"Park",-9.1822407,38.7907256
"Park",-9.1375448,38.7436788
"Park",-9.1372836,38.7435336
"Park",-9.1369658,38.7433871
"Park",-9.1365735,38.7432825
"Park",-9.1362637,38.7432386
"Park",-9.1362081,38.7432198
"Park",-9.1359144,38.7432015
"Park",-9.1359268,38.742866
"Park",-9.1360361,38.7427768
"Park",-9.1378548,38.7429036
"Park",-9.1376763,38.7435675
"Park",-9.1381359,38.7434252
"Park",-9.1371208,38.7429382
"Park",-9.1370584,38.7429245
"Park",-9.137975,38.744055
"Park",-9.1378992,38.7429266
"Park",-9.1379952,38.7433076
"Park",-9.1377937,38.7428932
"Park",-9.1370742,38.7429536
"Park",-9.1369409,38.7428326
"Park",-9.1370407,38.7428548
"Park",-9.1371012,38.7429021
"Park",-9.1379668,38.7429898
"Park",-9.1379153,38.7440414
"Park",-9.1383813,38.7438719
"Park",-9.1377413,38.7437932
"Park",-9.138382,38.7439091
"Park",-9.1376224,38.74363
"Park",-9.1378481,38.7430377
"Park",-9.1378737,38.7439504
"Park",-9.1383639,38.7439473
"Park",-9.1381094,38.7433759
"Park",-9.1380689,38.7440498
"Park",-9.1383197,38.7438034
"Park",-9.1612636,38.7466205
"Park",-9.188486,38.700421
"Park",-9.1884657,38.7004308
"Park",-9.1523206,38.7412363
"Park",-9.1524023,38.7411987
"Park",-9.1518627,38.7414618
"Park",-9.1520636,38.7413694
"Park",-9.15214,38.7413343
"Park",-9.1523289,38.7412473
"Park",-9.1524098,38.7412086
"Park",-9.1714141,38.7586967
"Park",-9.1711221,38.7587047
"Park",-9.1704253,38.7576789
"Park",-9.1714193,38.7583641
"Park",-9.170998,38.7578475
"Park",-9.1710395,38.758292
"Park",-9.2263271,38.7494904
"Park",-9.2265765,38.7494967
"Park",-9.2266302,38.7494737
"Park",-9.2270217,38.7495134
"Park",-9.2271076,38.7493628
"Park",-9.226987,38.7493001
"Park",-9.2270352,38.7491913
"Park",-9.2273356,38.749252
"Park",-9.2273249,38.7493294
"Park",-9.2281926,38.7495214
"Park",-9.2283715,38.7495579
"Park",-9.2283776,38.7496879
"Park",-9.2281885,38.7496514
"Park",-9.2281052,38.7498971
"Park",-9.228032,38.7498765
"Park",-9.2280076,38.7499431
"Park",-9.2278043,38.7498892
"Park",-9.2277291,38.7498321
"Park",-9.227473,38.7497735
"Park",-9.2273937,38.7498004
"Park",-9.2270543,38.7497211
"Park",-9.2269973,38.7498194
"Park",-9.2270189,38.7498548
"Park",-9.2270136,38.7499352
"Park",-9.2270166,38.7500498
"Park",-9.2268856,38.7501405
"Park",-9.2261446,38.749991
"Park",-9.2261029,38.7499348
"Park",-9.2261785,38.7498152
"Park",-9.1621938,38.7800744
"Park",-9.182669,38.7994927
"Park",-9.1827276,38.7993301
"Park",-9.1823491,38.7992517
"Park",-9.1823466,38.7993652
"Park",-9.1822847,38.7993481
"Park",-9.1821391,38.7991451
"Park",-9.1821982,38.7991335
"Park",-9.1821422,38.7989797
"Park",-9.1821289,38.7989551
"Park",-9.1820959,38.7989235
"Park",-9.1816366,38.798624
"Park",-9.1699665,38.7365911
"Park",-9.2065833,38.7545735
"Park",-9.2007097,38.7504239
"Park",-9.2007016,38.7503222
"Park",-9.2006728,38.7503236
"Park",-9.2006686,38.7502709
"Park",-9.2006954,38.7502696
"Park",-9.2006236,38.7501631
"Park",-9.2001021,38.7501884
"Park",-9.2006867,38.75016
"Park",-9.2192475,38.8008244
"Park",-9.219546,38.801087
"Park",-9.2187772,38.8011408
"Park",-9.2190584,38.8014266
"Park",-9.145168,38.7175509
"Park",-9.1830201,38.7936749
"Park",-9.0967945,38.7453692
"Park",-9.1728279,38.7529479
"Park",-9.1751164,38.7530043
"Park",-9.1745699,38.7532109
"Park",-9.1641781,38.7600553
"Park",-9.1646924,38.7597191
"Park",-9.1647354,38.7600576
"Park",-9.1649326,38.7607164
"Park",-9.1651728,38.7600158
"Park",-9.16516,38.759714
"Park",-9.1648097,38.7600716
"Park",-9.1651731,38.760074
"Park",-9.1654695,38.7596979
"Park",-9.1654768,38.7599851
"Park",-9.1554716,38.7600802
"Park",-9.155585,38.7603285
"Park",-9.1558296,38.7600075
"Park",-9.1557533,38.7597791
"Park",-9.1558467,38.7601249
"Park",-9.1558954,38.7602671
"Park",-9.156207,38.7600499
"Park",-9.1552141,38.7542976
"Park",-9.1669004,38.7598174
"Park",-9.1651734,38.7600466
"Park",-9.1668742,38.759725
"Park",-9.1656077,38.7599833
"Park",-9.165587,38.7596932
"Park",-9.1656071,38.7599622
"Park",-9.166882,38.7599008
"Park",-9.1658271,38.7596881
"Park",-9.1654332,38.7607245
"Park",-9.1670408,38.7797747
"Park",-9.1668537,38.7796724
"Park",-9.1658666,38.7810554
"Park",-9.1660374,38.7810806
"Park",-9.1667994,38.7811316
"Park",-9.1533234,38.7813152
"Park",-9.1545735,38.7815951
"Park",-9.1531007,38.7813515
"Park",-9.1546892,38.7817752
"Park",-9.1538609,38.7812937
"Park",-9.2317882,38.6999414
"Park",-9.2317578,38.6999768
"Park",-9.2317766,38.6999624
"Park",-9.1250033,38.7421819
"Park",-9.1249473,38.7422006
"Park",-9.1713037,38.7071141
"Park",-9.171376,38.7071455
"Park",-9.1712113,38.7071829
"Park",-9.1712857,38.7071273
"Park",-9.1672622,38.7098456
"Park",-9.1678666,38.7110305
"Park",-9.1915936,38.7525877
"Park",-9.1913758,38.7513739
"Park",-9.1925087,38.7541724
"Park",-9.1931176,38.7547838
"Park",-9.1932843,38.7547597
"Park",-9.1937322,38.7547315
"Park",-9.1940684,38.7548417
"Park",-9.1944865,38.7549988
"Park",-9.1954106,38.7542251
"Park",-9.1915414,38.7519455
"Park",-9.1914085,38.7519769
"Park",-9.1916419,38.7512626
"Park",-9.1913294,38.7526066
"Park",-9.1912034,38.7526348
"Park",-9.1911055,38.7526997
"Park",-9.1911001,38.7528565
"Park",-9.1912516,38.7531138
"Park",-9.1915534,38.7534506
"Park",-9.1922038,38.753918
"Park",-9.1934614,38.7547275
"Park",-9.1929241,38.7547749
"Park",-9.1927809,38.7546902
"Park",-9.1838832,38.712867
"Park",-9.171268,38.7071406
"Park",-9.1673062,38.7102535
"Park",-9.1677481,38.7110362
"Park",-9.1682438,38.708801
"Park",-9.1681755,38.708873
"Park",-9.1679324,38.7094773
"Park",-9.0940826,38.7838431
"Park",-9.0930922,38.7837561
"Park",-9.0926554,38.7840776
"Park",-9.092603,38.7841011
"Park",-9.0921216,38.7844252
"Park",-9.0921196,38.7845315
"Park",-9.0923439,38.7845664
"Park",-9.0926939,38.7846677
"Park",-9.0930855,38.7846803
"Park",-9.093508,38.7845757
"Park",-9.0937622,38.7844477
"Park",-9.0940424,38.7842621
"Park",-9.1622479,38.7756741
"Park",-9.1298556,38.745547
"Park",-9.129642,38.7454157
"Park",-9.1294372,38.7455999
"Park",-9.1619515,38.7712213
"Park",-9.1617033,38.7710726
"Park",-9.1616513,38.7710805
"Park",-9.1610327,38.7717758
"Park",-9.1608656,38.7714598
"Park",-9.1915014,38.7053985
"Park",-9.1916765,38.7054204
"Park",-9.1918641,38.7054929
"Park",-9.1610951,38.7714002
"Park",-9.2159783,38.692454
"Park",-9.1475621,38.7613313
"Park",-9.1477872,38.7609548
"Park",-9.1476573,38.7608722
"Park",-9.1470166,38.7610796
"Park",-9.1466409,38.761141
"Park",-9.1462531,38.7611125
"Park",-9.1447415,38.7604623
"Park",-9.1432708,38.7600822
"Park",-9.1436085,38.7607226
"Park",-9.1442072,38.7605439
"Park",-9.144521,38.7612088
"Park",-9.1452963,38.7610189
"Park",-9.2319002,38.7829531
"Park",-9.2340219,38.7805968
"Park",-9.2346904,38.7802827
"Park",-9.2349218,38.780611
"Park",-9.2359205,38.7802305
"Park",-9.2360407,38.7801897
"Park",-9.2361847,38.7802283
"Park",-9.2363919,38.7803298
"Park",-9.2365299,38.7804264
"Park",-9.2365691,38.7804064
"Park",-9.2360082,38.7795061
"Park",-9.2359466,38.779471
"Park",-9.2358049,38.7795135
"Park",-9.235883,38.7796514
"Park",-9.2351741,38.7799026
"Park",-9.2350497,38.7797157
"Park",-9.2348212,38.7797877
"Park",-9.2346989,38.7795965
"Park",-9.2343775,38.7797215
"Park",-9.2342987,38.7795983
"Park",-9.2341978,38.7796375
"Park",-9.2342868,38.7797607
"Park",-9.2340108,38.7798656
"Park",-9.2341285,38.7800567
"Park",-9.2331731,38.7806734
"Park",-9.2331975,38.7807219
"Park",-9.2327732,38.7808679
"Park",-9.2326814,38.7807056
"Park",-9.2323408,38.7808417
"Park",-9.2326963,38.7810756
"Park",-9.2321067,38.7815473
"Park",-9.2319126,38.7814109
"Park",-9.2315308,38.7819155
"Park",-9.2309774,38.7824088
"Park",-9.2232832,38.7733308
"Park",-9.2245279,38.7748842
"Park",-9.2258039,38.7758822
"Park",-9.2262364,38.7760719
"Park",-9.2266481,38.7763576
"Park",-9.2279651,38.7778874
"Park",-9.2275226,38.7774035
"Park",-9.2273264,38.7770985
"Park",-9.2286099,38.7781457
"Park",-9.2021039,38.7384263
"Park",-9.1755038,38.7526948
"Park",-9.1776981,38.7534744
"Park",-9.1702211,38.7360445
"Park",-9.1949048,38.7547976
"Park",-9.1946795,38.7549618
"Park",-9.1928467,38.7547417
"Park",-9.1930244,38.7547912
"Park",-9.1935972,38.7547216
"Park",-9.19143,38.7513055
"Park",-9.1906857,38.7515513
"Park",-9.1907729,38.7515837
"Park",-9.1907487,38.7516433
"Park",-9.1906723,38.7516266
"Park",-9.1905342,38.7515481
"Park",-9.1904363,38.7516443
"Park",-9.1904913,38.7516945
"Park",-9.1900581,38.7519926
"Park",-9.1900862,38.7520188
"Park",-9.1900353,38.7520533
"Park",-9.1899857,38.7520219
"Park",-9.1899132,38.7520303
"Park",-9.1898583,38.7521338
"Park",-9.1898985,38.7522133
"Park",-9.1899092,38.7523336
"Park",-9.1909258,38.7529057
"Park",-9.1905852,38.7533042
"Park",-9.1905497,38.7534192
"Park",-9.190561,38.7534631
"Park",-9.190612,38.7535384
"Park",-9.1907742,38.7536775
"Park",-9.1908031,38.7537246
"Park",-9.1908621,38.7537837
"Park",-9.1909801,38.7539008
"Park",-9.1910378,38.75394
"Park",-9.191133,38.7539939
"Park",-9.1911424,38.7540368
"Park",-9.1913047,38.7541675
"Park",-9.1914143,38.7542216
"Park",-9.1915501,38.7542878
"Park",-9.1915505,38.7543094
"Park",-9.1917164,38.7543989
"Park",-9.1919689,38.7544621
"Park",-9.1919601,38.7544982
"Park",-9.1920221,38.7545731
"Park",-9.1921246,38.7546293
"Park",-9.1922445,38.7546285
"Park",-9.1923379,38.7546815
"Park",-9.1923222,38.7546998
"Park",-9.1926417,38.7548709
"Park",-9.192749,38.7548619
"Park",-9.1929019,38.7549163
"Park",-9.1930904,38.7549048
"Park",-9.1934591,38.7548269
"Park",-9.1936093,38.7548081
"Park",-9.1938776,38.7548446
"Park",-9.194583,38.7551166
"Park",-9.1947023,38.7551511
"Park",-9.1948525,38.7551563
"Park",-9.194937,38.7551197
"Park",-9.1949737,38.7550861
"Park",-9.1950336,38.7550081
"Park",-9.1920051,38.751171
"Park",-9.1922451,38.7511609
"Park",-9.1898938,38.7522041
"Park",-9.190711,38.7514709
"Park",-9.1823166,38.7940297
"Park",-9.1822106,38.7936242
"Park",-9.1821959,38.7935891
"Park",-9.1821355,38.7935614
"Park",-9.176706,38.7869825
"Park",-9.1742704,38.7891358
"Park",-9.1478494,38.7162553
"Park",-9.1709919,38.7281011
"Park",-9.171286,38.7271274
"Park",-9.1725099,38.7237915
"Park",-9.2188512,38.7586708
"Park",-9.2187845,38.7585153
"Park",-9.2185574,38.7585745
"Park",-9.2185274,38.7585048
"Park",-9.2182317,38.7585819
"Park",-9.2182949,38.7587292
"Park",-9.2184319,38.7586935
"Park",-9.2184655,38.7587715
"Park",-9.2180374,38.7588696
"Park",-9.217415,38.7590354
"Park",-9.2169664,38.7580889
"Park",-9.2170445,38.7580188
"Park",-9.218449,38.7578894
"Park",-9.2186024,38.7581368
"Park",-9.2183823,38.7581961
"Park",-9.2184209,38.7582669
"Park",-9.2182472,38.7583161
"Park",-9.2182311,38.7582855
"Park",-9.2181142,38.7583207
"Park",-9.2177354,38.7582185
"Park",-9.2177485,38.7582468
"Park",-9.1574946,38.7343141
"Park",-9.1565425,38.7338532
"Park",-9.1564004,38.7334598
"Park",-9.1555133,38.7789654
"Park",-9.1549168,38.7792379
"Park",-9.1528256,38.7788152
"Park",-9.1516441,38.7776059
"Park",-9.1508887,38.7776243
"Park",-9.1509729,38.7774207
"Park",-9.1595071,38.770141
"Park",-9.1594421,38.7701626
"Park",-9.1595475,38.7702097
"Park",-9.1594818,38.7702288
"Park",-9.1640716,38.7681067
"Park",-9.163591,38.768073
"Park",-9.163453,38.7680902
"Park",-9.1628648,38.7681185
"Park",-9.1625566,38.7681109
"Park",-9.1625519,38.7679274
"Park",-9.1623768,38.7679274
"Park",-9.1623605,38.7680748
"Park",-9.1621643,38.7680639
"Park",-9.1620943,38.768732
"Park",-9.1621573,38.7687685
"Park",-9.1639831,38.7688981
"Park",-9.1629583,38.7681113
"Park",-9.1627293,38.7680903
"Park",-9.1627233,38.7681336
"Park",-9.1627263,38.7681119
"Park",-9.098164,38.7904582
"Park",-9.0907835,38.7886352
"Park",-9.0908509,38.7871953
"Park",-9.0908172,38.7873266
"Park",-9.0911091,38.7874229
"Park",-9.0909561,38.7873967
"Park",-9.0909449,38.7870717
"Park",-9.0910207,38.7867993
"Park",-9.22716,38.7113265
"Park",-9.2270332,38.7111579
"Park",-9.2268839,38.7112022
"Park",-9.2266826,38.7114322
"Park",-9.2269353,38.7115701
"Park",-9.16378,38.7073696
"Park",-9.1633965,38.7076082
"Park",-9.1636877,38.7072772
"Park",-9.1636584,38.7072709
"Park",-9.1636323,38.7072421
"Park",-9.1632584,38.7074479
"Park",-9.1631596,38.7073385
"Park",-9.1636078,38.7066125
"Park",-9.1634704,38.7066881
"Park",-9.163562,38.7067894
"Park",-9.1634789,38.7068352
"Park",-9.1499416,38.75599
"Park",-9.2117299,38.7767548
"Park",-9.2120344,38.7760914
"Park",-9.2123104,38.7746524
"Park",-9.212354,38.7737419
"Park",-9.2123869,38.7730922
"Park",-9.1677496,38.7737126
"Park",-9.1676128,38.7731856
"Park",-9.1677495,38.7742613
"Park",-9.1328301,38.7189829
"Park",-9.1328901,38.7190168
"Park",-9.1329269,38.7192061
"Park",-9.1327103,38.7189232
"Park",-9.132609,38.718959
"Park",-9.1616324,38.7794294
"Park",-9.1609296,38.7802471
"Park",-9.1636143,38.7783908
"Park",-9.1639436,38.7783258
"Park",-9.1639822,38.778291
"Park",-9.1639415,38.7781563
"Park",-9.1637891,38.7779297
"Park",-9.1636935,38.777814
"Park",-9.1635878,38.7777744
"Park",-9.1635716,38.7777252
"Park",-9.1634993,38.7777008
"Park",-9.1634977,38.7777296
"Park",-9.1635316,38.7777681
"Park",-9.1635378,38.7779542
"Park",-9.1636148,38.7781896
"Park",-9.1563831,38.7691335
"Park",-9.1566362,38.7690988
"Park",-9.1946277,38.7207318
"Park",-9.1948321,38.7207149
"Park",-9.1841653,38.7283531
"Park",-9.1842829,38.7279808
"Park",-9.1841403,38.7282396
"Park",-9.1188943,38.775554
"Park",-9.1189464,38.775849
"Park",-9.1192689,38.7758753
"Park",-9.1193151,38.7758585
"Park",-9.1193289,38.7758309
"Park",-9.1193305,38.7757985
"Park",-9.1212928,38.7738144
"Park",-9.1212301,38.7738987
"Park",-9.120936,38.7742221
"Park",-9.1209099,38.7742306
"Park",-9.120889,38.7742157
"Park",-9.1208525,38.7740704
"Park",-9.1207973,38.7739664
"Park",-9.1207051,38.7738582
"Park",-9.1207077,38.7738373
"Park",-9.1207319,38.7738281
"Park",-9.1208202,38.7738384
"Park",-9.1209984,38.7738425
"Park",-9.11554,38.7718057
"Park",-9.115403,38.7719972
"Park",-9.1153615,38.7720049
"Park",-9.1153151,38.7720331
"Park",-9.115022,38.7719348
"Park",-9.1150098,38.7719295
